(1.2784760474600423, '25485')
(1.2805675674635724, '27813')
(1.2807912374337853, '37861')
(1.284225044764443, '30927')
(1.287685794587698, '2925')
(1.28872310451375, '28017')
(1.2898179941484635, '52324')
(1.2920665652957362, '37010')
(1.292643496597564, '235532')
(1.2964621517484423, '22328')
(1.2970334055612749, '28648')
(1.2977526429182682, '37927')
(1.3006800566911043, '22085')
(1.3020520736869914, '49437')
(1.3028440088569972, '420')
(1.3029193426411594, '43842')
(1.303041201577186, '57898')
(1.3055904875090012, '38462')
(1.3061331132744065, '348')
(1.3061775763374845, '90698')
(1.3109138120025285, '33533')
(1.311476609814664, '35463')
(1.3118059959071195, '29690')
(1.3128079096130998, '60290')
(1.3149472414253132, '44394')
(1.3156537875659342, '32940')
(1.3182056492428111, '1031')
(1.3202446223898474, '60536')
(1.3208902225051662, '846')
(1.3223353630485368, '67121')
(1.323248466387348, '14605')
(1.323284420282891, '122937')
(1.323608472366109, '86261')
(1.3255849338816854, '69526')
(1.3260061788152846, '27402')
(1.3273835594539278, '177594')
(1.3300143215129918, '23660')
(1.3333211911540905, '631')
(1.3335775470121256, '208')
(1.3336020299718923, '138096')
(1.335415949203235, '2896')
(1.3357730803627452, '26115')
(1.3364535556844335, '3313')
(1.3367226015910165, '22798')
(1.3381798327505743, '186')
(1.339785220769911, '22612')
(1.343451205377957, '110')
(1.3467342688588995, '163212')
(1.3467413252533282, '279')
(1.3474671744945361, '65637')
(1.3487365394325048, '22199')
(1.3495882388271916, '54423')
(1.3504409758792273, '46792')
(1.3509522207979228, '70207')
(1.3519929703725262, '22484')
(1.3525534350993356, '122')
(1.3532620185570612, '46443')
(1.3562799826723897, '45804')
(1.3576765972185993, '27899')
(1.357831870287817, '36815')
(1.3578793494770516, '53258')
(1.3579399903202896, '47756')
(1.3605851298622464, '35614')
(1.3608688659415122, '49824')
(1.3620878876697642, '2863')
(1.3629013011261917, '120266')
(1.3634231807414947, '45346')
(1.3651447586307344, '70649')
(1.3664288044422774, '38450')
(1.3668928679141412, '43305')
(1.3695268424552502, '162726')
(1.3700695134613778, '172897')
(1.3724475615464424, '73020')
(1.3725916784979342, '37815')
(1.3738983767857602, '33633')
(1.3744179255768953, '69046')
(1.3759286269399567, '24214')
(1.3760211344704891, '27171')
(1.377040327366146, '674')
(1.3782770934045623, '33974')
(1.3783898128048615, '32644')
(1.3810355201127367, '23497')
(1.3813227825962986, '161889')
(1.3817980732571404, '28940')
(1.382261166704302, '33674')
(1.382374495495592, '116')
(1.382817793255085, '194')
(1.3907307209686066, '53074')
(1.3918214689998691, '22409')
(1.392799039242563, '30501')
(1.3933291657557545, '2535')
(1.3936104770812676, '24060')
(1.4011658671219678, '48')
(1.4044020637694432, '31213')
(1.406372862067514, '66590')
(1.409117804924295, '53390')
(1.4135577973081657, '45472')
(1.416248447783482, '26946')
(1.4212944263982061, '56153')
(1.4232815836827641, '39494')
(1.4233274784107472, '230')
(1.4242405584919005, '29363')
(1.4267707865358756, '177600')
(1.4300369569081854, '69209')
(1.4302631179014833, '25280')
(1.4313975507039882, '22553')
(1.431398567190266, '22356')
(1.4315930995701083, '31043')
(1.4322708199775345, '162727')
(1.4329345385726089, '728')
(1.4333439882140397, '41395')
(1.436687080936179, '32283')
(1.436693770639226, '23227')
(1.4374141755739973, '480')
(1.4375325560313708, '10311')
(1.4385043816455982, '52683')
(1.4420839239557726, '6894')
(1.442474828858523, '26726')
(1.443994775126319, '27032')
(1.4465815056041553, '80839')
(1.448024675710999, '28787')
(1.4481548666171669, '810')
(1.4485245863150404, '55667')
(1.4516068057267009, '163749')
(1.4519438823770405, '177626')
(1.4524203007651817, '22030')
(1.4542351546000851, '25365')
(1.454621292058189, '42829')
(1.4560492444326025, '75385')
(1.4567945803205524, '27679')
(1.4570227808242424, '40308')
(1.4600562636229937, '37553')
(1.4614761389757764, '26568')
(1.4618948911532326, '5360')
(1.4630163398422613, '24300')
(1.4640968580581735, '44239')
(1.4673969735436334, '22060')
(1.4675856592249945, '573')
(1.4709717829813123, '47664')
(1.4726718508821754, '29026')
(1.4751360361581451, '19430')
(1.4772427382875397, '343')
(1.478437245675725, '50097')
(1.4805552976175271, '41156')
(1.483272327228428, '63624')
(1.4837446422279497, '94')
(1.4845015722676438, '22756')
(1.4855098153050792, '49606')
(1.4969438442682086, '48912')
(1.4973968115603906, '26766')
(1.4989266902518832, '23132')
(1.5002378203855242, '28860')
(1.5030587237436979, '25549')
(1.5033969283968784, '22990')
(1.5046545675927072, '170')
(1.5047842655946426, '50612')
(1.5131806608546823, '177667')
(1.5156959974193862, '47165')
(1.5171796012557799, '34164')
(1.517462394810888, '24770')
(1.5187119388153483, '60524')
(1.52236141232016, '34203')
(1.5263536254020529, '47562')
(1.5280643063498942, '24660')
(1.532952819770738, '35195')
(1.5368438275245953, '2606')
(1.5376774272493374, '30753')
(1.5388529234297417, '43516')
(1.53900680717139, '1320')
(1.5394532969687862, '107985')
(1.5432350622581124, '40969')
(1.5432764402826782, '39681')
(1.5436688813770147, '28')
(1.5448251364513146, '206')
(1.5477776471372515, '22919')
(1.548495446401178, '3368')
(1.5488643368507333, '24900')
(1.5506251983726598, '163125')
(1.5512094950449535, '23307')
(1.5536083148493542, '213')
(1.5551226124595743, '53571')
(1.5599979965738517, '22654')
(1.5620993189888037, '6921')
(1.5674114245722324, '56303')
(1.5686567733178258, '36135')
(1.5688786152486633, '58867')
(1.56918718769271, '43767')
(1.5735100746666606, '51610')
(1.5781404830215808, '163269')
(1.5791031413740588, '1398')
(1.5807554733953069, '25641')
(1.5849429905475447, '198')
(1.5850817776864057, '43872')
(1.5865345989174233, '36573')
(1.5877759819772146, '755')
(1.5884635835033347, '26813')
(1.5967150187105463, '40023')
(1.599354268204859, '32286')
(1.6004210744312117, '33037')
(1.6064858795298511, '23496')
(1.607105237657278, '23003')
(1.6095170840634685, '1761')
(1.6127731552751976, '1073')
(1.6135324749179045, '659')
(1.615035695159475, '26373')
(1.6193010651397552, '37668')
(1.6204362484183377, '24059')
(1.62377909535755, '23139')
(1.6265475133289677, '38907')
(1.6315172097643396, '162876')
(1.632242963335194, '159')
(1.6357435014035626, '36019')
(1.645421997157205, '869')
(1.6455027228606953, '24528')
(1.6470188225248679, '36673')
(1.6531846156580892, '75489')
(1.6544742957761782, '28615')
(1.6549339049645455, '44628')
(1.6561374377955032, '29941')
(1.656375276977668, '77298')
(1.6660090578443938, '35225')
(1.671562456135257, '28791')
(1.6718611993636678, '5379')
(1.6742064826190242, '27066')
(1.674550480776535, '39142')
(1.679640814356688, '50332')
(1.6809984738940393, '402')
(1.6815869430843842, '78')
(1.6823278391787242, '30847')
(1.683239281245151, '24494')
(1.6876310813278588, '162871')
(1.6918039761785018, '80066')
(1.6951222589826267, '28782')
(1.7000119284170312, '3370')
(1.707418415567939, '1322')
(1.7097557956865617, '38217')
(1.7100579866395922, '352')
(1.7125215850387545, '28179')
(1.7147800652173855, '162195')
(1.7231857607995082, '46714')
(1.7260448921012794, '580')
(1.7304315582077388, '25525')
(1.7353956486495223, '2608')
(1.7356850157612245, '22971')
(1.736884134794287, '42219')
(1.7393056484960037, '23027')
(1.7406069442826348, '30279')
(1.7435255114165071, '27296')
(1.7509675516150431, '370')
(1.7534096992514996, '90627')
(1.7570322523387176, '25716')
(1.7590241208321786, '140557')
(1.7615473261632586, '29367')
(1.7653169274820337, '27694')
(1.7654899470617234, '68846')
(1.7758335940347274, '41361')
(1.7808807349013607, '22485')
(1.781484018517915, '24480')
(1.7909029572642252, '399')
(1.7911531660336841, '35073')
(1.7930787679247038, '46788')
(1.7956825658481679, '30318')
(1.7957991559325115, '25057')
(1.7970804614532416, '35831')
(1.7974812844641057, '31916')
(1.7986167589366184, '23694')
(1.7988946191869029, '28311')
(1.8030130980760082, '6933')
(1.8033879809282096, '26343')
(1.8039395779376992, '41093')
(1.804037274069517, '23771')
(1.8052239016543024, '38300')
(1.8057853139867914, '42797')
(1.808195740711603, '294')
(1.8086482907260657, '33464')
(1.8089766431442074, '34160')
(1.8132883171994345, '578')
(1.8134823403353109, '34957')
(1.8136370487935258, '72181')
(1.8138575100237389, '23840')
(1.8144579468841795, '4220')
(1.8144824184365205, '48011')
(1.8175817060010435, '27527')
(1.818053124512987, '25479')
(1.8196268876152315, '41661')
(1.8246213187377291, '33796')
(1.826070391549133, '958')
(1.8273585384973092, '25137')
(1.8278797851324375, '432')
(1.8297847732640444, '22805')
(1.8301412812644005, '25989')
(1.8342452220962284, '69434')
(1.8356106701518065, '25879')
(1.840733977328939, '27060')
(1.841080600246274, '163467')
(1.8491518883862053, '162813')
(1.8493238392992648, '37986')
(1.850247179425888, '3432')
(1.851190762608812, '143')
(1.851527000858724, '61534')
(1.8549062991407645, '288')
(1.8658563351234325, '69567')
(1.867826307943402, '44121')
(1.869203955657838, '47092')
(1.869959136633895, '29402')
(1.875026930645946, '69491')
(1.8754144415649405, '25864')
(1.8773386549897013, '23586')
(1.8870538064143565, '22822')
(1.8896746238722095, '22218')
(1.8924094701213612, '202')
(1.901070690637582, '946')
(1.9014253574286457, '116797')
(1.9031954378864526, '69307')
(1.9048573271132974, '325')
(1.9078976156804082, '25072')
(1.9086285166093755, '705')
(1.9138532177140242, '26787')
(1.914928603756344, '65457')
(1.9185990163597981, '44908')
(1.9186025419891088, '25462')
(1.9271827990649815, '89560')
(1.93524206180209, '37642')
(1.9354896065023874, '63')
(1.9377740930860048, '25471')
(1.9391268518951923, '37883')
(1.9417485070442004, '22075')
(1.9429361524136062, '162952')
(1.943297825488245, '177')
(1.9475121388266785, '45668')
(1.948651700769925, '25829')
(1.949593347059392, '23357')
(1.9526090801073404, '24919')
(1.9531380916148697, '58178')
(1.953699636729798, '38155')
(1.9554520673132723, '32167')
(1.956195821218273, '6647')
(1.958315830674753, '6721')
(1.9588701634355106, '383')
(1.959852497550944, '24009')
(1.9598921253901465, '28161')
(1.9624259274430875, '33193')
(1.9658287576773257, '22017')
(1.967794707670806, '351')
(1.9745414682969529, '33114')
(1.9756544992029639, '138098')
(1.9793120592550102, '341')
(1.9836834998160375, '25110')
(1.9849824674113676, '22661')
(1.987163837741671, '28427')
(1.9939584183423638, '3248')
(1.9961778786974158, '35246')
(1.9972955897876776, '26056')
(1.9978024496748152, '25460')
(1.9978315778828128, '912')
(1.997880092426283, '29730')
(2.0043833421805153, '69223')
(2.0081379745895704, '24766')
(2.011406912657132, '26283')
(2.0143141775430937, '49810')
(2.0158966009524626, '80385')
(2.0195487867370634, '212')
(2.0255681902340723, '39625')
(2.02997166586356, '1158')
(2.034073046007006, '191')
(2.0386001296114644, '651')
(2.0411951275675513, '30150')
(2.044175431454866, '31421')
(2.0462494423381465, '30800')
(2.0490831685230866, '365')
(2.0509641311957334, '22151')
(2.0516933189556945, '24554')
(2.0539716126091108, '48198')
(2.055903468203005, '30587')
(2.0588777921173884, '27350')
(2.06146685862418, '34340')
(2.064690033133189, '162480')
(2.065881556263858, '22061')
(2.0691535469688365, '22404')
(2.074385368747595, '30199')
(2.0752882989745682, '29474')
(2.075691521009427, '22009')
(2.0799977451606884, '27155')
(2.081887097903331, '29198')
(2.086271584599362, '715')
(2.0868169606356433, '35259')
(2.087021284414638, '59280')
(2.0875804982912936, '22783')
(2.089031005224178, '31446')
(2.092399292895495, '29526')
(2.094024324362571, '26390')
(2.10099198214934, '214558')
(2.101122173051311, '64282')
(2.102104880874993, '26221')
(2.102265121506948, '25740')
(2.103930341370835, '26348')
(2.1157075145369997, '23562')
(2.1213820867476567, '25837')
(2.125990203509712, '75851')
(2.1333152699095623, '64422')
(2.1357302313191195, '52265')
(2.1370924726455858, '22880')
(2.1431188031149833, '406')
(2.1434030906075363, '27677')
(2.1438860386136693, '395')
(2.146697021840136, '38905')
(2.152139181374699, '163541')
(2.1521808147956234, '2184')
(2.164904864637308, '23358')
(2.1650894324678682, '26083')
(2.1654290804188707, '70734')
(2.1707724635114527, '21944')
(2.170965201661827, '27902')
(2.171561278047536, '179154')
(2.1732336783403094, '42958')
(2.175625305690218, '29600')
(2.176238343145696, '26581')
(2.1821896951720783, '25129')
(2.185398790085549, '26259')
(2.206087648267052, '30357')
(2.216595362488181, '33309')
(2.219035856383515, '22406')
(2.2418439143066644, '461')
(2.2430960998340237, '28566')
(2.2482556726073075, '27365')
(2.2567165213583635, '22981')
(2.2575322829691067, '75173')
(2.2679283568494615, '31707')
(2.269592666150977, '29602')
(2.2698074242165225, '31746')
(2.271508519183679, '518')
(2.2777802705692576, '7867')
(2.2787029405040977, '27584')
(2.2822647748740827, '23683')
(2.283327472084028, '3546')
(2.2860661611887823, '22828')
(2.2880699552645267, '24167')
(2.2931980739165128, '22663')
(2.295867263215837, '269')
(2.3050738735419722, '37282')
(2.3112193542447437, '474')
(2.3176416240747404, '28850')
(2.3263654902543864, '25416')
(2.3455974197534823, '25013')
(2.3576542123571094, '32767')
(2.359254212227375, '37')
(2.360704991049909, '24115')
(2.365802702690069, '51983')
(2.367650982536936, '48627')
(2.3698691106319933, '39095')
(2.370042090656161, '31596')
(2.372744002085635, '70497')
(2.37376229047951, '52702')
(2.3749225883071907, '69994')
(2.3772082009632576, '24789')
(2.3827580495045737, '986')
(2.3834585189780713, '27985')
(2.3927712078262338, '640')
(2.4082014477510114, '69')
(2.415208589755679, '39118')
(2.4166183106006365, '29539')
(2.419725604341517, '163')
(2.425186343543328, '26240')
(2.4273109568306297, '65253')
(2.4286765116938085, '699')
(2.4531073377855557, '23251')
(2.457041951155839, '7471')
(2.457963834091812, '69508')
(2.479162659351095, '28010')
(2.480757195116384, '22802')
(2.482763286677215, '10754')
(2.4881671171373303, '31551')
(2.4917380701390193, '64492')
(2.496264157140005, '43114')
(2.4989762190179, '43793')
(2.5047743191468066, '322')
(2.513870925263824, '39067')
(2.5203492695758034, '34817')
(2.5217607427913347, '126')
(2.52228157970155, '39844')
(2.5355820863767886, '27056')
(2.5371054675092264, '22324')
(2.551895606005437, '54')
(2.5770586090971688, '26554')
(2.58202015419521, '22916')
(2.587722162721413, '49')
(2.591093066068363, '23152')
(2.592315632995778, '467')
(2.594974285883841, '26580')
(2.5952095825619805, '30281')
(2.600904958158565, '321')
(2.6040570535202376, '675')
(2.607164169824016, '22257')
(2.6144195654843156, '22117')
(2.6165190860491747, '22082')
(2.6173832311502028, '35917')
(2.6199434508765314, '1133')
(2.620336403916488, '27623')
(2.6298055540876137, '22280')
(2.6336457788463905, '34799')
(2.6338723197125185, '82222')
(2.6362421395218822, '64')
(2.6420530066206895, '48406')
(2.6438669213393933, '45932')
(2.6460240791749654, '22672')
(2.6462345275755013, '35840')
(2.6511178523675145, '7167')
(2.6611687265460935, '8')
(2.6683245613572644, '37574')
(2.670621909841349, '22405')
(2.6750517677487347, '176662')
(2.6757667121957396, '60332')
(2.6819625162542744, '409')
(2.6819841182687227, '43060')
(2.6831885007750778, '40559')
(2.6868656774707724, '26884')
(2.6915171335668355, '66')
(2.697330580503993, '24182')
(2.7009747075331503, '34285')
(2.7013613669933108, '162556')
(2.72029394371765, '26650')
(2.7227534690432407, '24643')
(2.7262965829658294, '3809')
(2.7272883752565273, '22120')
(2.727890466312068, '27411')
(2.73107442502429, '31894')
(2.74237272178186, '34327')
(2.7426157848031196, '25202')
(2.7443173700251275, '39416')
(2.74730939150081, '309')
(2.763713857178976, '328')
(2.768666851869727, '23964')
(2.789352444363081, '22266')
(2.79076659393082, '38255')
(2.8074903516812806, '23153')
(2.810995860331486, '44098')
(2.818494115978096, '36540')
(2.822931743707746, '32029')
(2.824528483851259, '42428')
(2.830280460596885, '26774')
(2.8305463307475733, '25334')
(2.8372767591696664, '36711')
(2.8402782943150693, '22086')
(2.8479036535680096, '22465')
(2.854294322017539, '37559')
(2.8610304977227456, '26911')
(2.8685251446445443, '31195')
(2.868657415277196, '55662')
(2.872365345556691, '51709')
(2.8727244130284566, '22563')
(2.873963323101413, '26214')
(2.8741406420050026, '40578')
(2.8820831602262085, '296')
(2.8840697962579656, '119588')
(2.8906012595504915, '271923')
(2.8934707699979265, '49521')
(2.898952210568565, '23793')
(2.9040964798406357, '478')
(2.909515724698857, '23997')
(2.9107795805839882, '533')
(2.9268813672256466, '48092')
(2.937088075264774, '22467')
(2.9396291085821598, '22451')
(2.947534722145147, '58374')
(2.970866691273878, '33978')
(2.9722731680428245, '28113')
(2.9723900934383245, '21395')
(2.9945968656816615, '43113')
(3.00608424963445, '38164')
(3.0063478305630746, '37586')
(3.0079716794503732, '569')
(3.0104808225217288, '23107')
(3.017491929867189, '25122')
(3.0195065494477835, '2340')
(3.0370024007773595, '23164')
(3.044680506590357, '45385')
(3.0487602271738004, '31841')
(3.0518376739484085, '266')
(3.055231155175024, '52921')
(3.0555791684204565, '26150')
(3.060362304417187, '38620')
(3.0627541614370988, '162625')
(3.0705750670768515, '41896')
(3.081041014913609, '66065')
(3.0817702754846286, '22497')
(3.090620887977991, '527')
(3.0970645160197243, '24779')
(3.110486693523543, '22572')
(3.1125350798835547, '218')
(3.1219325128372, '112')
(3.1404087765559225, '52363')
(3.1410256211502467, '22813')
(3.1741098998769606, '49248')
(3.175478459012727, '23884')
(3.1851979804797588, '25569')
(3.187827915254372, '863')
(3.192759208282624, '25435')
(3.211490957766393, '144')
(3.2127533440504017, '23225')
(3.2241229866387457, '43335')
(3.229518533516092, '26578')
(3.258266649916642, '22768')
(3.278209959677198, '423')
(3.2784504736538285, '162806')
(3.2880972727144266, '26616')
(3.2929033575996014, '34790')
(3.303425576794585, '163332')
(3.310656418382414, '30646')
(3.3191926164952883, '27657')
(3.3199262883101945, '26928')
(3.3215669267530314, '30088')
(3.3215974685382545, '22566')
(3.3266341287448262, '40')
(3.327976666598671, '23634')
(3.332434091018524, '26087')
(3.3377995725385943, '66038')
(3.340046483807042, '59500')
(3.344707159755212, '22219')
(3.3473911692929335, '25987')
(3.3481384164509405, '24273')
(3.3485033670220576, '6163')
(3.358586981778971, '25649')
(3.3699892512168814, '25824')
(3.3729190628530503, '164924')
(3.373910071225621, '19244')
(3.3743508717088346, '35343')
(3.3752916957319385, '3208')
(3.3796465132697158, '87614')
(3.3894837748725184, '29765')
(3.410110454039212, '42006')
(3.4535808559700256, '25897')
(3.4609607280581423, '24738')
(3.480280218586061, '163078')
(3.480982896118694, '24119')
(3.5032795665628713, '210')
(3.5142425015018994, '72')
(3.523744488206083, '23222')
(3.524434195105822, '43045')
(3.5296718820715216, '79975')
(3.54860287766271, '34993')
(3.5492828518589934, '27616')
(3.5531634511931873, '140')
(3.5714621999837446, '28025')
(3.573571884889544, '30844')
(3.576707412868271, '142')
(3.5915250909901753, '41572')
(3.592623252305548, '22482')
(3.598113058420694, '38757')
(3.603526254910178, '24022')
(3.604566840992345, '29073')
(3.6056423426943436, '298')
(3.616260390121129, '26421')
(3.623317433858825, '41580')
(3.629151256165919, '22206')
(3.6350224667955344, '56293')
(3.678263004845177, '26609')
(3.6876218243681715, '173639')
(3.707832207147176, '43000')
(3.7211447720663777, '30152')
(3.742801264954189, '162605')
(3.7492373356815465, '22100')
(3.750716757037116, '51542')
(3.7633507361915846, '5635')
(3.7656196841622522, '173')
(3.769800207652942, '69155')
(3.769908518752168, '22809')
(3.785101591848036, '163444')
(3.7937535979891917, '61935')
(3.803277462725325, '45227')
(3.808582204109026, '33969')
(3.8136727581141256, '138')
(3.8176373470475764, '532')
(3.8210823019745477, '32690')
(3.822458972111266, '30162')
(3.825855303315425, '23557')
(3.8360408489200504, '64230')
(3.839518141626599, '25214')
(3.846912318649644, '30535')
(3.848971436808762, '24881')
(3.8494083861196864, '34227')
(3.8667066964609442, '22250')
(3.868714115014943, '38122')
(3.8882143970410024, '23435')
(3.8917139017790325, '23802')
(3.8948923461214555, '23711')
(3.9092206460342043, '124')
(3.9150522583224014, '398')
(3.920868594927244, '28210')
(3.9250307748054922, '27222')
(3.9298812957960267, '22116')
(3.93539388297651, '22901')
(3.9374342588151277, '41352')
(3.9375740796031575, '31041')
(3.9526937742880506, '26593')
(3.9631958114911345, '39764')
(3.970984537021623, '7468')
(3.973989237074346, '77')
(3.9782827307107587, '25502')
(3.9816444148530747, '23142')
(4.002410902553535, '27')
(4.003451956685775, '24698')
(4.01437393717868, '4722')
(4.021712134155964, '22119')
(4.025383339321328, '55585')
(4.02835529331336, '30648')
(4.0401563513371075, '3793')
(4.043530757393275, '23632')
(4.0654881529364015, '24910')
(4.076737663135684, '24859')
(4.079387115150087, '33886')
(4.081913241962559, '28929')
(4.082332012706684, '24345')
(4.090447459237923, '40383')
(4.127658429046912, '13')
(4.130633179662626, '7224')
(4.137764706876952, '163443')
(4.14281563651263, '37702')
(4.149915186501072, '38186')
(4.155095066416596, '29771')
(4.159528371582094, '323')
(4.17986431836559, '22180')
(4.182676341421876, '28652')
(4.187931843169398, '2939')
(4.190545954631259, '14675')
(4.200821462437786, '22487')
(4.2058106359208605, '52455')
(4.222549295359704, '3299')
(4.230018100718017, '24735')
(4.248888835490402, '28314')
(4.265377511395642, '24601')
(4.314769310645857, '525')
(4.325887121093782, '10501')
(4.3456173774847775, '2731')
(4.3574148948497635, '117586')
(4.367118546541172, '23185')
(4.3722738281235465, '26104')
(4.3857653967405925, '61214')
(4.392297474434879, '31347')
(4.399090605750148, '23399')
(4.412873630900136, '405')
(4.41589957946928, '135')
(4.427264002071429, '22743')
(4.430707842915218, '36603')
(4.432725277966818, '11909')
(4.44121325553361, '30937')
(4.448028824494166, '14659')
(4.4562223228480144, '24509')
(4.466848735151007, '163248')
(4.471132105969434, '30089')
(4.480630906205965, '28316')
(4.504414201919963, '29983')
(4.5176172728179225, '24004')
(4.519296262433082, '26596')
(4.5287132770732645, '36359')
(4.5477894357062505, '33261')
(4.557763405662051, '28750')
(4.5660443903426575, '30715')
(4.582318004072039, '71')
(4.582587458310356, '16085')
(4.584157342572853, '43391')
(4.594069869633973, '586')
(4.607604875111995, '29364')
(4.613664768314285, '24932')
(4.62018365111469, '23157')
(4.623343917892463, '39876')
(4.635504400951674, '23203')
(4.638887664063476, '24651')
(4.693785252056433, '33597')
(4.713897051378441, '197')
(4.7209711350737065, '11012')
(4.726309416349245, '28123')
(4.750232266375486, '7712')
(4.753904638813468, '368')
(4.765368003964944, '38893')
(4.784951986477805, '436')
(4.7881003756671685, '22215')
(4.7958495042877916, '32717')
(4.80218707043102, '25796')
(4.830070827697404, '8283')
(4.848033592156335, '41476')
(4.855378753103019, '26099')
(4.858836189174955, '26046')
(4.866105011509243, '26876')
(4.876787789383878, '23513')
(4.878792059347683, '24297')
(4.890889997402391, '7905')
(4.892333941494796, '2687')
(4.905379792538023, '7271')
(4.907461746865638, '25619')
(4.908533024272662, '31424')
(4.919339610298996, '23894')
(4.934315969851287, '34155')
(4.982969356569256, '14798')
(4.9924385522152575, '17')
(5.0395999672409815, '434')
(5.0427551359845255, '26267')
(5.0578928514806005, '36151')
(5.073320454211133, '7464')
(5.110086251322614, '23192')
(5.135030150807619, '24874')
(5.153569965845593, '32371')
(5.157986149538699, '163252')
(5.158108949768578, '7')
(5.163477369104889, '3')
(5.184452042782978, '118247')
(5.19681815438017, '22576')
(5.201545102983656, '39')
(5.202290156123635, '41070')
(5.2049500999612945, '14')
(5.249008831967568, '67720')
(5.25190194374942, '32')
(5.265235220866578, '40211')
(5.270122415546508, '32504')
(5.280037396555873, '25544')
(5.281245807521082, '57')
(5.286122533571799, '129')
(5.2920782770483, '319')
(5.306094180022434, '22308')
(5.311474211109727, '27816')
(5.315735370364399, '24')
(5.333970984611777, '56')
(5.351820080586281, '62')
(5.354521656659667, '162490')
(5.362412520651725, '31740')
(5.362606844901293, '44')
(5.413724926332371, '38559')
(5.421950822427574, '40369')
(5.429851872947626, '22069')
(5.434893371435329, '36124')
(5.463304038710937, '68721')
(5.484966523679279, '21358')
(5.487581219973502, '23354')
(5.489079247661396, '23416')
(5.519627485713899, '26570')
(5.520287309106043, '28291')
